temperature,value
147,-0.990299
146.5,-0.99997
146,-0.929457
145.5,-0.0907461
145,-0.788483
144.5,-0.471862
144,-0.518006
143.5,-0.551148
143,-0.778506
142.5,-0.877475
142,-0.868083
141.5,-0.919744
141,-0.93377
140.5,-0.960669
140,-0.524027
139.5,-0.599316
139,-0.9667
138.5,-0.994486
138,-0.959544
137.5,-0.960142
137,-0.940933
136.5,-0.97729
136,-0.424542
135.5,-0.383627
135,-0.610724
134.5,-0.741967
134,-0.919359
133.5,-0.885299
133,-0.432071
132.5,-0.97899
132,-0.999585
131.5,-0.944358
131,-0.990025
130.5,-0.832154
130,-0.92645
129.5,-0.950475
129,-0.10407
128.5,-0.350804
128,-0.846278
127.5,-0.971353
127,-0.163037
126.5,-0.989139
126,-0.250321
125.5,-0.992405
125,-0.667657
124.5,-0.753935
124,-0.989129
123.5,-0.307917
123,-0.727677
122.5,-0.937681
122,-0.99687
121.5,-0.749982
121,-0.610858
120.5,-0.511445
120,-0.871774
119.5,-0.996724
119,-0.69259
118.5,-0.976848
118,-0.921095
117.5,-0.866832
117,-0.974251
116.5,-0.743885
116,-0.505289
115.5,-0.794706
115,-0.967313
114.5,-0.956286
114,-0.992
113.5,-0.253391
113,-0.820186
112.5,-0.987031
112,-0.525051
111.5,-0.742638
111,-0.954747
110.5,-0.776298
110,-0.986202
109.5,-0.828487
109,-0.95123
108.5,-0.998282
108,-0.954687
107.5,-0.923652
107,-0.972033
106.5,-0.907293
106,-0.568621
105.5,-0.989924
105,-0.875777
104.5,-0.992012
104,-0.552926
103.5,-0.938167
103,-0.961536
102.5,-0.194745
102,-0.986392
101.5,-0.884678
101,-0.833956
100.5,-0.842542
100,-0.971696
99.5,-0.766898
99,-0.962446
98.5,-0.89336
98,-0.968078
97.5,-0.871981
97,-0.99469
96.5,-0.516808
96,-0.952168
95.5,-0.849187
95,-0.994289
94.5,-0.909382
94,-0.989687
93.5,-0.0984754
93,-0.864907
92.5,-0.991975
92,-0.842144
91.5,-0.82186
91,-0.902471
90.5,-0.970052
90,-0.821408
89.5,-0.821813
89,-0.414733
88.5,-0.959517
88,-0.417256
87.5,-0.851533
87,-0.93042
86.5,-0.995934
86,-0.521472
85.5,-0.239099
85,-0.263723
84.5,-0.869319
84,-0.760964
83.5,-0.45573
83,-0.053978
82.5,-0.732434
82,-0.943743
81.5,-0.808872
81,-0.568565
80.5,-0.875681
80,-0.890273
79.5,-0.791183
79,-0.996701
78.5,-0.352441
78,-0.7032
77.5,-0.973616
77,-0.972857
76.5,-0.837207
76,-0.915366
75.5,-0.508648
75,-0.905163
74.5,-0.762989
74,-0.924903
73.5,-0.912817
73,-0.966735
72.5,-0.931032
72,-0.935322
71.5,-0.984397
71,-0.936983
70.5,-0.97718
70,-0.964551
69.5,-0.850048
69,-0.844188
68.5,-0.91759
68,-0.670681
67.5,-0.694287
67,-0.919688
66.5,-0.983916
66,-0.568278
65.5,-0.526272
65,-0.595857
64.5,-0.920543
64,-0.495297
63.5,-0.850804
63,-0.964855
62.5,-0.980172
62,-0.862404
61.5,-0.517403
61,-0.964616
60.5,-0.756684
60,-0.667861
59.5,-0.818897
59,-0.998305
58.5,-0.0162202
58,-0.894927
57.5,-0.723111
57,-0.267304
56.5,-0.878807
56,-0.858461
55.5,-0.886916
55,-0.549394
54.5,-0.994656
54,-0.683768
53.5,-0.71633
53,-0.985235
52.5,-0.998637
52,-0.80738
51.5,-0.897928
51,-0.944471
50.5,-0.928853
50,-0.573299
49.5,-0.882646
49,-0.75924
48.5,-0.991828
48,-1.11312e-11
47.5,-3.78738e-05
47,-0.90318
46.5,-0.820506
46,-0.706823
45.5,-0.996091
45,-0.668553
44.5,-0.975711
44,-0.211638
43.5,-0.566068
43,-0.579593
42.5,-0.874421
42,-0.440701
41.5,-0.938613
41,-0.42292
40.5,-0.930621
40,-0.783037
39.5,-0.959136
39,-0.58853
38.5,-0.486934
38,-0.457972
37.5,-0.948993
37,-0.968954
36.5,-0.0550505
36,-0.91655
35.5,-0.999284
35,-0.611744
34.5,-0.810179
34,-0.674987
33.5,-0.278443
33,-0.66151
32.5,-0.902657
32,-0.401452
31.5,-0.948428
31,-0.693105
30.5,-0.997199
30,-0.920499
29.5,-0.276787
29,-0.895114
28.5,-0.841308
28,-0.898914
27.5,-0.986189
27,-0.536293
26.5,-0.990674
26,-0.637884
25.5,-0.78393
25,-0.823717
24.5,-0.987051
24,-0.950537
23.5,-0.451661
23,-0.617538
22.5,-0.476695
22,-0.95654
21.5,-0.644087
21,-0.887569
20.5,-0.456538
20,-0.967754
19.5,-0.999102
19,-0.766121
18.5,-0.69262
18,-0.975701
17.5,-0.913591
17,-0.689343
16.5,-0.931482
16,-0.665309
15.5,-0.917821
15,-0.943421
14.5,-0.99806
14,-0.992411
13.5,-0.804595
13,-0.859662
12.5,-0.884106
12,-0.98279
11.5,-0.998524
11,-0.848162
10.5,-0.996248
10,-0.970833
9.5,-0.874429
9,-0.811209
8.5,-0.333291
8,-0.979311
7.5,-0.974765
7,-0.9212
6.5,-0.829615
6,-0.452408
5.5,-0.762834
5,-0.838656
4.5,-0.561597
4,-0.756274
3.5,-0.991091
3,-0.833806
2.5,-0.958151
2,-0.696304
1.5,-0.865568
1,-0.909893
0.5,-0.504804
