temperature,value
906,-0
905.5,0
905,-0
904.5,-0
904,-0
903.5,0
903,0
902.5,0
902,-0
901.5,0
901,-0
900.5,-0
900,0
899.5,0
899,-0
898.5,-0
898,0
897.5,-0
897,-0
896.5,0
896,0
895.5,-0
895,-0
894.5,0
894,0
893.5,-0
893,0
892.5,0
892,0
891.5,-0
891,0
890.5,-0
890,0
889.5,-0
889,-0
888.5,-0
888,-0
887.5,-0
887,-0
886.5,0
886,0
885.5,-0
885,-0
884.5,0
884,0
883.5,0
883,0
882.5,0
882,0
881.5,0
881,0
880.5,-0
880,0
879.5,0
879,0
878.5,-0
878,-0
877.5,0
877,0
876.5,0
876,-0
875.5,-0
875,-0
874.5,0
874,0
873.5,0
873,0
872.5,0
872,-0
871.5,0
871,-0
870.5,-0
870,0
869.5,0
869,-0
868.5,-0
868,-0
867.5,0
867,0
866.5,0
866,0
865.5,-0
865,-0
864.5,-0
864,-0
863.5,-0
863,-0
862.5,-0
862,0
861.5,0
861,-0
860.5,-0
860,0
859.5,0
859,-0
858.5,-0
858,0
857.5,-0
857,0
856.5,-0
856,0
855.5,0
855,-0
854.5,0
854,-0
853.5,0
853,0
852.5,-0
852,0
851.5,-0
851,-0
850.5,-0
850,0
849.5,0
849,-0
848.5,-0
848,-0
847.5,0
847,0
846.5,-0
846,0
845.5,0
845,0
844.5,-0
844,0
843.5,0
843,-0
842.5,0
842,-0
841.5,0
841,0
840.5,0
840,-0
839.5,0
839,0
838.5,0
838,-0
837.5,0
837,-0
836.5,0
836,-0
835.5,-0
835,-0
834.5,0
834,0
833.5,-0
833,0
832.5,-0
832,-0
831.5,0
831,-0
830.5,0
830,0
829.5,-0
829,-0
828.5,0
828,-0
827.5,0
827,0
826.5,0
826,0
825.5,0
825,-0
824.5,0
824,0
823.5,-0
823,-0
822.5,0
822,-0
821.5,-0
821,-0
820.5,0
820,0
819.5,-0
819,0
818.5,-0
818,0
817.5,-0
817,-0
816.5,-0
816,-0
815.5,-0
815,0
814.5,-0
814,0
813.5,-0
813,0
812.5,0
812,0
811.5,0
811,0
810.5,0
810,0
809.5,0
809,0
808.5,0
808,-0
807.5,-0
807,-0
806.5,0
806,-0
805.5,-0
805,0
804.5,0
804,-0
803.5,0
803,0
802.5,-0
802,-0
801.5,0
801,-0
800.5,-0
800,-0
799.5,0
799,0
798.5,-0
798,0
797.5,0
797,0
796.5,0
796,0
795.5,-0
795,0
794.5,0
794,0
793.5,-0
793,0
792.5,-0
792,0
791.5,0
791,0
790.5,0
790,0
789.5,-0
789,-0
788.5,0
788,-0
787.5,0
787,-0
786.5,0
786,-0
785.5,0
785,0
784.5,-0
784,0
783.5,-0
783,0
782.5,0
782,0
781.5,-0
781,0
780.5,-0
780,-0
779.5,-0
779,0
778.5,-0
778,0
777.5,-0
777,0
776.5,0
776,-0
775.5,0
775,-0
774.5,0
774,-0
773.5,-0
773,0
772.5,-0
772,0
771.5,0
771,-0
770.5,-0
770,-0
769.5,-0
769,-0
768.5,0
768,0
767.5,-0
767,-0
766.5,-0
766,-0
765.5,-0
765,0
764.5,-0
764,0
763.5,-0
763,-0
762.5,-0
762,-0
761.5,-0
761,-0
760.5,-0
760,-0
759.5,0
759,-0
758.5,-0
758,-0
757.5,-0
757,0
756.5,-0
756,0
755.5,-0
755,-0
754.5,-0
754,0
753.5,-0
753,-0
752.5,0
752,-0
751.5,0
751,0
750.5,-0
750,-0
749.5,0
749,0
748.5,-0
748,-0
747.5,0
747,-0
746.5,-0
746,0
745.5,-0
745,0
744.5,0
744,0
743.5,0
743,-0
742.5,0
742,-0
741.5,0
741,0
740.5,0
740,0
739.5,0
739,0
738.5,-0
738,-0
737.5,0
737,0
736.5,-0
736,-0
735.5,-0
735,0
734.5,0
734,-0
733.5,-0
733,0
732.5,-0
732,0
731.5,-0
731,0
730.5,0
730,-0
729.5,-0
729,-0
728.5,-0
728,0
727.5,-0
727,0
726.5,0
726,-0
725.5,-0
725,0
724.5,0
724,-0
723.5,-0
723,-0
722.5,-0
722,0
721.5,0
721,0
720.5,0
720,0
719.5,-0
719,0
718.5,-0
718,0
717.5,-0
717,-0
716.5,0
716,0
715.5,0
715,-0
714.5,0
714,0
713.5,-0
713,-0
712.5,-0
712,0
711.5,0
711,0
710.5,-0
710,-0
709.5,0
709,-0
708.5,-0
708,-0
707.5,0
707,0
706.5,0
706,-0
705.5,-0
705,0
704.5,-0
704,0
703.5,0
703,0
702.5,-0
702,0
701.5,0
701,0
700.5,0
700,0
699.5,0
699,-0
698.5,-0
698,-0
697.5,0
697,0
696.5,-0
696,-0
695.5,0
695,0
694.5,0
694,0
693.5,0
693,0
692.5,-0
692,0
691.5,-0
691,0
690.5,0
690,-0
689.5,-0
689,-0
688.5,0
688,0
687.5,0
687,0
686.5,-0
686,-0
685.5,0
685,0
684.5,0
684,-0
683.5,-0
683,0
682.5,0
682,1.9688e-318
681.5,-5.80897e-261
681,-7.3133e-264
680.5,-2.71388e-230
680,-1.49463e-115
679.5,4.84704e-23
679,-0.765759
678.5,-0.996779
678,-0.989558
677.5,-0.510451
677,-0.998634
676.5,-0.320566
676,-0.439341
675.5,-0.62311
675,-0.942849
674.5,-0.558001
674,-0.956759
673.5,-0.775564
673,-0.909192
672.5,-0.673094
672,-0.878029
671.5,-0.513374
671,-0.58214
670.5,-0.665723
670,-0.706742
669.5,-0.979796
669,-0.784082
668.5,-0.954117
668,-0.854061
667.5,-0.56539
667,-0.972237
666.5,-0.452714
666,-0.999261
665.5,-0.0399664
665,-0.965619
664.5,-0.923496
664,-0.997339
663.5,-0.703904
663,-0.699845
662.5,-0.0824569
662,-0.945169
661.5,-0.906698
661,-0.950694
660.5,-0.0279797
660,-0.944386
659.5,-0.791464
659,-0.815914
658.5,-0.909351
658,-0.882639
657.5,-0.698702
657,-0.482386
656.5,-0.439576
656,-0.994169
655.5,-0.553379
655,-0.735421
654.5,-0.486864
654,-0.950022
653.5,-0.766045
653,-0.431418
652.5,-0.0547262
652,-0.961496
651.5,-0.86809
651,-0.96921
650.5,-0.645404
650,-0.499525
649.5,-0.486718
649,-0.596262
648.5,-0.888334
648,-0.700304
647.5,-0.783401
647,-0.904094
646.5,-0.943545
646,-0.981553
645.5,-0.267335
645,-0.8432
644.5,-0.850788
644,-0.954115
643.5,-0.653752
643,-0.864851
642.5,-0.84342
642,-0.754244
641.5,-0.944684
641,-0.0661255
640.5,-0.960201
640,-0.302001
639.5,-0.85173
639,-0.839112
638.5,-0.740001
638,-0.986955
637.5,-0.979729
637,-0.898353
636.5,-0.991236
636,-0.750432
635.5,-0.87128
635,-0.913689
634.5,-0.980843
634,-0.991787
633.5,-0.47847
633,-0.775525
632.5,-0.658893
632,-0.952427
631.5,-0.891533
631,-0.709495
630.5,-0.631229
630,-0.418283
629.5,-0.931684
629,-0.53595
628.5,-0.289749
628,-0.954329
627.5,-0.946762
627,-0.786398
626.5,-0.984679
626,-0.793193
625.5,-0.618666
625,-0.746151
624.5,-0.95892
624,-0.944145
623.5,-0.327251
623,-0.997195
622.5,-0.925665
622,-0.936402
621.5,-0.910368
621,-0.54825
620.5,-0.917304
620,-0.435374
619.5,-0.896449
619,-0.624812
618.5,-0.763644
618,-0.967859
617.5,-0.848255
617,-0.92679
616.5,-0.954846
616,-0.452201
615.5,-0.965959
615,-0.976617
614.5,-0.942424
614,-0.760109
613.5,-0.908051
613,-0.290653
612.5,-0.704721
612,-0.977436
611.5,-0.670485
611,-0.94064
610.5,-0.78462
610,-0.914212
609.5,-0.89916
609,-0.945097
608.5,-0.544799
608,-0.736273
607.5,-1.54976e-12
607,-0.378472
606.5,-0.881525
606,-0.99248
605.5,-0.819113
605,-0.905079
604.5,-0.658925
604,-0.969584
603.5,-0.941808
603,-0.860104
602.5,-0.927835
602,-0.984868
601.5,-0.449704
601,-0.868455
600.5,-0.860751
600,-0.341507
599.5,-0.970209
599,-0.382523
598.5,-0.982409
598,-0.379784
597.5,-0.767164
597,-0.865344
596.5,-0.845261
596,-0.935035
595.5,-0.747637
595,-0.520396
594.5,-0.988829
594,-0.917215
593.5,-0.762581
593,-0.838743
592.5,-0.858039
592,-0.512186
591.5,-0.883066
591,-0.859524
590.5,-0.798642
590,-0.626267
589.5,-0.701301
589,-0.997022
588.5,-0.790917
588,-0.93972
587.5,-0.90081
587,-0.867908
586.5,-0.953396
586,-0.805036
585.5,-0.653529
585,-0.917415
584.5,-0.841887
584,-0.995171
583.5,-0.918886
583,-0.912761
582.5,-0.929976
582,-0.692288
581.5,-0.925047
581,-0.803608
580.5,-0.85217
580,-0.804598
579.5,-0.702304
579,-0.824819
578.5,-0.975959
578,-0.741663
577.5,-0.431047
577,-0.877376
576.5,-0.893604
576,-0.944823
575.5,-0.354812
575,-0.989371
574.5,-0.877424
574,-0.997882
573.5,-0.394659
573,-0.571876
572.5,-0.915285
572,-0.216169
571.5,-0.989206
571,-0.966626
570.5,-0.791323
570,-0.503055
569.5,-0.887501
569,-0.659758
568.5,-0.786551
568,-0.982186
567.5,-0.944366
567,-0.927251
566.5,-0.993711
566,-0.465558
565.5,-0.859858
565,-0.799474
564.5,-0.647595
564,-0.897863
563.5,-0.0160525
563,-0.879249
562.5,-0.666033
562,-0.992838
561.5,-0.547862
561,-0.840655
560.5,-0.711291
560,-0.383465
559.5,-0.857987
559,-0.994319
558.5,-0.967389
558,-0.974863
557.5,-0.991429
557,-0.27329
556.5,-0.759151
556,-0.948265
555.5,-0.322739
555,-0.265357
554.5,-0.985504
554,-0.706749
553.5,-0.973198
553,-0.908038
552.5,-0.790847
552,-0.883082
551.5,-0.13161
551,-0.87231
550.5,-0.876345
550,-0.93648
549.5,-0.776506
549,-0.768902
548.5,-0.683812
548,-0.395963
547.5,-0.281375
547,-0.000837868
546.5,-0.933093
546,-0.698769
545.5,-0.540342
545,-0.899882
544.5,-0.965405
544,-0.975466
543.5,-0.28407
543,-0.936976
542.5,-0.999502
542,-0.738134
541.5,-0.981303
541,-0.914747
540.5,-0.955205
540,-0.728522
539.5,-0.981593
539,-0.389388
538.5,-0.965463
538,-0.977914
537.5,-0.748626
537,-0.976138
536.5,-0.928662
536,-0.0523093
535.5,-0.0607302
535,-0.149311
534.5,-0.868755
534,-0.960554
533.5,-0.643195
533,-0.974243
532.5,-0.19975
532,-0.989502
531.5,-0.95535
531,-0.915692
530.5,-0.969373
530,-0.884369
529.5,-0.358512
529,-0.926525
528.5,-0.813623
528,-0.61012
527.5,-0.835632
527,-0.943166
526.5,-0.975313
526,-0.957325
525.5,-0.626866
525,-0.975332
524.5,-0.843674
524,-0.539671
523.5,-0.948441
523,-0.848017
522.5,-0.356967
522,-0.345295
521.5,-0.97646
521,-0.946321
520.5,-0.988365
520,-0.863613
519.5,-0.976201
519,-0.900216
518.5,-0.490631
518,-0.976995
517.5,-0.937902
517,-0.928426
516.5,-0.914287
516,-0.653801
515.5,-0.972624
515,-0.725417
514.5,-0.967894
514,-0.908418
513.5,-0.851274
513,-0.955579
512.5,-0.515143
512,-0.901307
511.5,-0.994972
511,-0.579302
510.5,-0.948457
510,-0.411233
509.5,-0.881781
509,-0.99067
508.5,-0.481208
508,-0.811869
507.5,-0.975038
507,-0.983747
506.5,-0.728065
506,-0.992722
505.5,-0.974366
505,-0.242116
504.5,-0.876527
504,-0.983572
503.5,-0.690586
503,-0.814341
502.5,-0.638313
502,-0.985736
501.5,-0.864344
501,-0.621473
500.5,-0.80403
500,-0.932446
499.5,-0.817105
499,-0.889974
498.5,-0.976684
498,-0.994155
497.5,-0.153689
497,-0.811466
496.5,-0.768709
496,-0.972626
495.5,-0.999506
495,-0.983837
494.5,-0.749062
494,-0.849124
493.5,-0.0861707
493,-0.992923
492.5,-0.96704
492,-0.211004
491.5,-0.386162
491,-0.987063
490.5,-0.644303
490,-0.245559
489.5,-0.874827
489,-0.884188
488.5,-0.750868
488,-0.589236
487.5,-0.608725
487,-0.755889
486.5,-0.746762
486,-0.960304
485.5,-0.78913
485,-0.30615
484.5,-0.955481
484,-0.922188
483.5,-0.9957
483,-0.981949
482.5,-0.869776
482,-0.883029
481.5,-0.926062
481,-0.979563
480.5,-0.827216
480,-0.981889
479.5,-0.973459
479,-0.992231
478.5,-0.590538
478,-0.982477
477.5,-0.932554
477,-0.981466
476.5,-0.903653
476,-0.545307
475.5,-0.951271
475,-0.56123
474.5,-0.609247
474,-0.89239
473.5,-0.94974
473,-0.362266
472.5,-0.973275
472,-0.83998
471.5,-0.998164
471,-0.936906
470.5,-0.919086
470,-0.931516
469.5,-0.935646
469,-0.512053
468.5,-0.736558
468,-0.835979
467.5,-0.899162
467,-0.639697
466.5,-0.896118
466,-0.985691
465.5,-0.811347
465,-0.986131
464.5,-0.990971
464,-0.613095
463.5,-0.981738
463,-0.903593
462.5,-0.741929
462,-0.923672
461.5,-0.562371
461,-0.999488
460.5,-0.889884
460,-0.713922
459.5,-0.610308
459,-0.998956
458.5,-0.986355
458,-0.782309
457.5,-0.869159
457,-0.298829
456.5,-0.882468
456,-0.998595
455.5,-0.967087
455,-0.824075
454.5,-0.288369
454,-0.93004
453.5,-0.63235
453,-0.916579
452.5,-0.867415
452,-0.910086
451.5,-0.981848
451,-0.986165
450.5,-0.367741
450,-0.712971
449.5,-0.590768
449,-0.941388
448.5,-0.606224
448,-0.934484
447.5,-0.988958
447,-0.878353
446.5,-0.986714
446,-0.578307
445.5,-0.454599
445,-0.16797
444.5,-0.64945
444,-0.943838
443.5,-0.811077
443,-0.94916
442.5,-0.945121
442,-0.767651
441.5,-0.988187
441,-0.967846
440.5,-0.920271
440,-0.827868
439.5,-0.985201
439,-0.891036
438.5,-0.963274
438,-0.916237
437.5,-0.998609
437,-0.964991
436.5,-0.93923
436,-0.790418
435.5,-0.40041
435,-0.29467
434.5,-0.760719
434,-0.847808
433.5,-0.616446
433,-0.979192
432.5,-0.553639
432,-0.842967
431.5,-0.784342
431,-0.931921
430.5,-0.988989
430,-0.992734
429.5,-0.903687
429,-0.939486
428.5,-0.436894
428,-0.567518
427.5,-0.898883
427,-0.8801
426.5,-0.980475
426,-0.900097
425.5,-0.86089
425,-0.71676
424.5,-0.962754
424,-0.994581
423.5,-0.875017
423,-0.722411
422.5,-0.900758
422,-0.945959
421.5,-0.618718
421,-0.878081
420.5,-0.995128
420,-0.834659
419.5,-0.958336
419,-0.894886
418.5,-0.716816
418,-0.778287
417.5,-0.826469
417,-0.959516
416.5,-0.923822
416,-0.83926
415.5,-0.509828
415,-0.781487
414.5,-0.896153
414,-0.994651
413.5,-0.679679
413,-0.958612
412.5,-0.954923
412,-0.647596
411.5,-0.989115
411,-0.774821
410.5,-0.996004
410,-0.390311
409.5,-0.922106
409,-0.941255
408.5,-0.985018
408,-0.85271
407.5,-0.332686
407,-0.77496
406.5,-0.88961
406,-0.997118
405.5,-0.969675
405,-0.153904
404.5,-0.900012
404,-0.911526
403.5,-0.5459
403,-0.980478
402.5,-0.937884
402,-0.968985
401.5,-0.936713
401,-0.786273
400.5,-0.72906
400,-0.738099
399.5,-0.603547
399,-0.992645
398.5,-0.275326
398,-0.679624
397.5,-0.843128
397,-0.314954
396.5,-0.728298
396,-0.808363
395.5,-0.877818
395,-0.891467
394.5,-0.943178
394,-0.918127
393.5,-0.73573
393,-0.917229
392.5,-0.808185
392,-0.699194
391.5,-0.980754
391,-0.628105
390.5,-0.739526
390,-0.552462
389.5,-0.891513
389,1.49779e-10
388.5,-6.47969e-12
388,-5.08571e-12
387.5,1.20738e-12
387,1.23716e-11
386.5,-8.37291e-12
386,-3.34755e-12
385.5,-0.000249246
385,-0.882715
384.5,-0.940615
384,-0.875741
383.5,-0.952578
383,-0.554565
382.5,-0.991927
382,-0.966219
381.5,-0.792437
381,-0.962138
380.5,-0.92043
380,-0.723361
379.5,-0.96124
379,-0.999919
378.5,-0.44859
378,-0.941392
377.5,-0.755044
377,-0.264924
376.5,-0.906907
376,-0.772541
375.5,-0.467359
375,-0.879643
374.5,-0.885761
374,-0.807603
373.5,-0.975697
373,-0.713641
372.5,-0.969496
372,-0.769701
371.5,-0.654977
371,-0.864381
370.5,-0.937494
370,-0.403967
369.5,-0.927318
369,-0.956946
368.5,-0.942711
368,-0.994384
367.5,-0.599382
367,-0.810367
366.5,-0.831588
366,-0.996388
365.5,-0.74414
365,-0.953308
364.5,-0.586409
364,-0.685227
363.5,-0.831938
363,-0.477313
362.5,-0.988476
362,-0.990623
361.5,-0.639628
361,-0.815154
360.5,-0.946559
360,-0.995372
359.5,-0.860936
359,-0.269337
358.5,-0.871764
358,-0.98625
357.5,-0.543871
357,-0.747104
356.5,-0.973764
356,-0.873566
355.5,-0.527718
355,-0.950823
354.5,-0.979741
354,-0.882662
353.5,-0.953099
353,-0.129441
352.5,-0.887299
352,-0.97946
351.5,-0.998272
351,-0.242971
350.5,-0.939417
350,-0.429216
349.5,-0.527077
349,-0.903548
348.5,-0.829774
348,-0.829493
347.5,-0.355924
347,-0.514305
346.5,-0.610451
346,-0.954036
345.5,-0.694907
345,-0.930429
344.5,-0.709082
344,-0.988779
343.5,-0.75106
343,-0.266367
342.5,-0.960178
342,-0.949797
341.5,-0.507174
341,-0.812087
340.5,-0.925252
340,-0.618025
339.5,-0.967977
339,-0.921274
338.5,-0.829836
338,-0.741871
337.5,-0.901777
337,-0.800174
336.5,-0.994267
336,-0.974129
335.5,-0.859144
335,-0.416291
334.5,-0.962861
334,-0.928119
333.5,-0.958229
333,-0.995774
332.5,-0.894483
332,-0.986298
331.5,-0.835827
331,-0.0331172
330.5,-0.386074
330,-0.992066
329.5,-0.829175
329,-0.99434
328.5,-0.951609
328,-0.592303
327.5,-0.99944
327,-0.977244
326.5,-0.99164
326,-0.966915
325.5,-0.8683
325,-0.999313
324.5,-0.996641
324,-0.432354
323.5,-0.98698
323,-0.929424
322.5,-0.891659
322,-0.925452
321.5,-0.996784
321,-0.899255
320.5,-0.713237
320,-0.845664
319.5,-0.981967
319,-0.309154
318.5,-0.543282
318,-0.900134
317.5,-0.298472
317,-0.837174
316.5,-0.724985
316,-0.817726
315.5,-0.829654
315,-0.85128
314.5,-0.928013
314,-0.966978
313.5,-0.961031
313,-0.819146
312.5,-0.991336
312,-0.552083
311.5,-0.704291
311,-0.593524
310.5,-0.928968
310,-0.732659
309.5,-0.929477
309,-0.968726
308.5,-0.832288
308,-0.802664
307.5,-0.850127
307,-0.958311
306.5,-0.872673
306,-0.528609
305.5,-0.792356
305,-0.984174
304.5,-0.992992
304,-0.901923
303.5,-0.946937
303,-0.939901
302.5,-0.711522
302,-0.987696
301.5,-0.891141
301,-0.987768
300.5,-0.576759
300,-0.864158
299.5,-0.856537
299,-0.787522
298.5,-0.982432
298,-0.872289
297.5,-0.596895
297,-0.791671
296.5,-0.696514
296,-0.857703
295.5,-0.900042
295,-0.941532
294.5,-0.472198
294,-0.967796
293.5,-0.988357
293,-0.959674
292.5,-0.645078
292,-0.40209
291.5,-0.511478
291,-0.824067
290.5,-0.919139
290,-0.942986
289.5,-0.67773
289,-0.660235
288.5,-0.850446
288,-0.703804
287.5,-0.90679
287,-0.799991
286.5,-0.529599
286,-4.83577e-12
285.5,6.11175e-22
285,-7.43288e-33
284.5,-2.61733e-31
284,-0.967571
283.5,-0.960968
283,-0.99194
282.5,-0.447739
282,-0.97028
281.5,-0.831511
281,-0.580016
280.5,-0.525996
280,-0.998663
279.5,-0.54308
279,-0.909427
278.5,-0.843078
278,-0.99039
277.5,-0.735353
277,-0.767538
276.5,-0.896802
276,-0.922396
275.5,-0.851189
275,-0.96275
274.5,-0.954575
274,-0.961411
273.5,-0.616717
273,-0.977259
272.5,-0.985975
272,-0.703002
271.5,-0.808226
271,-0.938062
270.5,-0.637884
270,-0.97689
269.5,-0.260464
269,-0.930352
268.5,-0.793674
268,-0.88627
267.5,-0.949844
267,-0.970702
266.5,-0.841415
266,-0.887883
265.5,-0.983611
265,-0.865353
264.5,-0.856726
264,-0.954002
263.5,-0.436103
263,-0.451385
262.5,-0.900455
262,-0.938898
261.5,-0.998498
261,-0.982884
260.5,-0.983217
260,-0.320483
259.5,-0.874325
259,-0.842067
258.5,-0.227529
258,-0.569762
257.5,-0.541855
257,-0.232475
256.5,-0.683578
256,-0.855284
255.5,-0.590004
255,-0.984947
254.5,-0.921941
254,-0.978317
253.5,-0.956162
253,-0.728612
252.5,-0.987249
252,-0.744113
251.5,-0.835189
251,-0.751293
250.5,-0.921326
250,-0.973301
249.5,-0.930956
249,-0.817605
248.5,-0.441229
248,-0.792311
247.5,-0.998099
247,-0.80375
246.5,-0.701703
246,-0.958123
245.5,-0.985208
245,-0.200592
244.5,-0.92915
244,-0.873888
243.5,-0.732431
243,-0.87055
242.5,-0.84197
242,-0.725617
241.5,-0.97255
241,-0.962673
240.5,-0.480812
240,-0.179688
239.5,-0.941323
239,-0.811035
238.5,-0.995949
238,-0.973188
237.5,-0.772666
237,-0.846291
236.5,-0.541703
236,-0.97941
235.5,-0.873696
235,-0.641199
234.5,-0.972348
234,-0.825747
233.5,-0.949363
233,-0.977691
232.5,-0.883094
232,-0.845961
231.5,-0.929653
231,-0.977616
230.5,-0.906943
230,-0.971931
229.5,-0.779214
229,-0.969792
228.5,-0.860495
228,-0.819363
227.5,-0.705744
227,-0.992388
226.5,-0.956812
226,-0.394177
225.5,-0.250866
225,-0.854569
224.5,-0.821479
224,-0.965433
223.5,-0.232609
223,-0.993746
222.5,-0.952612
222,-0.942769
221.5,-0.999047
221,-0.593306
220.5,-0.874482
220,-0.0946776
219.5,-0.780853
219,-0.875621
218.5,-0.972234
218,-0.995987
217.5,-0.722461
217,-0.66032
216.5,-0.712189
216,-0.926671
215.5,-0.992304
215,-0.99045
214.5,-0.870121
214,-0.936084
213.5,-0.80416
213,-0.925002
212.5,-0.527754
212,-0.966587
211.5,-0.963254
211,-0.988312
210.5,-0.997243
210,-0.958328
209.5,-0.977278
209,-0.523463
208.5,-0.707794
208,-0.986936
207.5,-0.742054
207,-0.963299
206.5,-0.971101
206,-0.936437
205.5,-0.963563
205,-0.986479
204.5,-0.989179
204,-0.987374
203.5,-0.683364
203,-0.997322
202.5,-0.70198
202,-0.972352
201.5,-0.996691
201,-0.934962
200.5,-0.815432
200,-0.947654
199.5,-0.728219
199,-0.555745
198.5,-0.789395
198,-0.787634
197.5,-0.881104
197,-0.547933
196.5,-0.870749
196,-0.980486
195.5,-0.691036
195,-0.713612
194.5,-0.799721
194,-0.948882
193.5,-0.839552
193,-0.840217
192.5,-0.919013
192,-0.991176
191.5,-0.848253
191,-0.997344
190.5,-0.753932
190,-0.987304
189.5,-0.912841
189,-0.996655
188.5,-0.910041
188,-0.886014
187.5,-0.665282
187,-0.910125
186.5,-0.888453
186,-0.598067
185.5,-0.332335
185,-0.605911
184.5,-0.427369
184,-0.0926404
183.5,-0.738994
183,-0.581658
182.5,-0.666735
182,-0.351645
181.5,-0.906437
181,-0.710688
180.5,-0.748361
180,-0.885403
179.5,-0.939378
179,-0.798627
178.5,-0.824409
178,-0.862251
177.5,-0.908587
177,-0.871042
176.5,-0.745184
176,-0.86831
175.5,-0.973544
175,-0.108333
174.5,-5.18002e-05
174,-0.735432
173.5,-0.761884
173,-0.998478
172.5,-0.899117
172,-0.977005
171.5,-0.969997
171,-0.979432
170.5,-0.653952
170,-0.760917
169.5,-0.953587
169,-0.991668
168.5,-0.750365
168,-0.936543
167.5,-0.556309
167,-0.934685
166.5,-0.17804
166,-0.945613
165.5,-0.596954
165,-0.818222
164.5,-0.516181
164,-0.992626
163.5,-0.560965
163,-0.584459
162.5,-0.872272
162,-0.152171
161.5,-0.914575
161,-0.610171
160.5,-0.80806
160,-0.826027
159.5,-0.767079
159,-0.917151
158.5,-0.955903
158,-0.540569
157.5,-0.975006
157,-0.949542
156.5,-0.868119
156,-0.987218
155.5,-0.853431
155,-0.906533
154.5,-0.928906
154,-0.710406
153.5,-0.907713
153,-0.961126
152.5,-0.951526
152,-0.621014
151.5,-0.533929
151,-0.549923
150.5,-0.715604
150,-0.993753
149.5,-0.967415
149,-0.947287
148.5,-0.829168
148,-0.838389
147.5,-0.610285
147,-0.760646
146.5,-0.950263
146,-0.918187
145.5,-0.764545
145,-0.943735
144.5,-0.993907
144,-0.869271
143.5,-0.997728
143,-0.979409
142.5,-0.932617
142,-0.993012
141.5,-0.958016
141,-0.893463
140.5,-0.986952
140,-0.624634
139.5,-0.844319
139,-0.538931
138.5,-0.969768
138,-0.91431
137.5,-0.97411
137,-0.90707
136.5,-0.904581
136,-0.948588
135.5,-0.999677
135,-0.314799
134.5,-0.89019
134,-0.691265
133.5,-0.974381
133,-0.986651
132.5,-0.624276
132,-0.114753
131.5,-0.993889
131,-0.548884
130.5,-0.813048
130,-0.729587
129.5,-0.957474
129,-0.744155
128.5,-0.62939
128,-0.883617
127.5,-0.961249
127,-0.995214
126.5,-0.920418
126,-0.6795
125.5,-0.429967
125,-0.210949
124.5,-0.99662
124,-0.945912
123.5,-0.942991
123,-0.811169
122.5,-0.939231
122,-0.581203
121.5,-0.777925
121,-0.86108
120.5,-0.681028
120,-0.676097
119.5,-0.5401
119,-0.691505
118.5,-0.987734
118,-0.817914
117.5,-0.830692
117,-0.526008
116.5,-0.982478
116,-0.928895
115.5,-0.772404
115,-0.832774
114.5,-0.897798
114,-0.533494
113.5,-0.862868
113,-0.687568
112.5,-0.956666
112,-0.163194
111.5,-0.0351082
111,-0.787258
110.5,-0.872842
110,-0.513425
109.5,-0.969807
109,-0.849084
108.5,-0.774171
108,-0.94567
107.5,-0.866291
107,-0.981945
106.5,-0.888245
106,-0.915372
105.5,-0.997797
105,-0.999143
104.5,-0.461578
104,-0.901677
103.5,-0.641032
103,-0.95864
