temperature,value
138.5,-0.777995
138,-0.68732
137.5,-0.600299
137,-0.962363
136.5,-0.810511
136,-0.950893
135.5,-0.974557
135,-0.954897
134.5,-0.913282
134,-0.54458
133.5,-0.846336
133,-0.894804
132.5,-0.930668
132,-0.896869
131.5,-0.992442
131,-0.961866
130.5,-0.301072
130,-0.965178
129.5,-0.813735
129,-0.970823
128.5,-0.908984
128,-0.968971
127.5,-0.911333
127,-0.914195
126.5,-0.399808
126,-0.893526
125.5,-0.331092
125,-0.898433
124.5,-0.479328
124,-0.999998
123.5,-0.995925
123,-0.937042
122.5,-0.990816
122,-0.694525
121.5,-0.653365
121,-0.646341
120.5,-0.698077
120,-0.960835
119.5,-0.993318
119,-0.911566
118.5,-0.861822
118,-0.947037
117.5,-0.843447
117,-0.0541393
116.5,-0.941005
116,-0.987785
115.5,-0.903802
115,-0.983336
114.5,-0.977694
114,-0.812618
113.5,-0.823369
113,-0.344461
112.5,-0.615873
112,-0.949569
111.5,-0.994745
111,-0.820345
110.5,-0.98503
110,-0.894487
109.5,-0.765629
109,-0.895399
108.5,-0.993606
108,-0.561572
107.5,-0.907827
107,-0.950797
106.5,-0.792979
106,-0.473069
105.5,-0.84197
105,-0.965606
104.5,-0.53385
104,-0.725028
103.5,-0.981206
103,-0.090569
102.5,-0.866434
102,-0.951589
101.5,-0.168868
101,-0.7528
100.5,-0.406764
100,-0.926202
99.5,-0.561584
99,-0.362367
98.5,-0.594841
98,-0.989242
97.5,-0.864419
97,-0.810471
96.5,-0.441358
96,-0.999162
95.5,-0.988369
95,-0.961167
94.5,-0.860876
94,-0.818681
93.5,-0.787878
93,-0.973094
92.5,-0.88192
92,-0.938173
91.5,-0.417927
91,-0.350153
90.5,-0.812328
90,-0.756858
89.5,-0.960314
89,-0.728408
88.5,-0.859536
88,-0.507202
87.5,-0.869234
87,-0.992864
86.5,-0.977196
86,-0.756847
85.5,-0.903731
85,-0.455855
84.5,-0.720883
84,-0.866956
83.5,-0.773585
83,-0.258837
82.5,-0.919171
82,-0.0988875
81.5,-0.867665
81,-0.983689
80.5,-0.568992
80,-0.900351
79.5,-0.902131
79,-0.504862
78.5,-0.809357
78,-0.864701
77.5,-0.708417
77,-0.875309
76.5,-0.966115
76,-0.498837
75.5,-0.823451
75,-0.944364
74.5,-0.0424862
74,-0.646681
73.5,-0.853874
73,-0.341411
72.5,-0.858834
72,-0.808842
71.5,-0.920586
71,-0.902296
70.5,-0.675525
70,-0.161589
69.5,-0.711395
69,-0.952904
68.5,-0.802823
68,-0.992092
67.5,-0.989779
67,-0.995004
66.5,-0.585409
66,-0.976334
65.5,-0.606846
65,-0.987582
64.5,-0.666321
64,-0.927341
63.5,-0.256006
63,-0.887956
62.5,-0.769384
62,-0.96756
61.5,-0.800568
61,-0.970714
60.5,-0.97317
60,-0.977965
59.5,-0.772783
59,-0.530662
58.5,-0.592394
58,-0.685609
57.5,-0.886921
57,-0.70594
56.5,-0.580478
56,-0.399944
55.5,-0.95765
55,-0.82882
54.5,-0.989678
54,-0.704429
53.5,-0.988568
53,-0.686173
52.5,-0.917977
52,-0.829134
51.5,-0.926891
51,-0.625612
50.5,-0.555
50,-0.571692
49.5,-0.985362
49,-0.443206
48.5,-0.826839
48,-0.940225
47.5,-0.788906
47,-0.990774
46.5,-0.995047
46,-0.491924
45.5,-0.979315
45,-0.99704
44.5,-0.371615
44,-0.848155
43.5,-0.337953
43,-0.979692
42.5,-0.957413
42,-0.781427
41.5,-0.862831
41,-0.82797
40.5,-0.459585
40,-0.937974
39.5,-0.881794
39,-0.970649
38.5,-0.813197
38,-0.631537
37.5,-0.973842
37,-0.792258
36.5,-0.969573
36,-0.605764
35.5,-0.819837
35,-0.34886
34.5,-0.992601
34,-0.914995
33.5,-0.753476
33,-0.478483
32.5,-0.777844
32,-0.979977
31.5,-0.421352
31,-0.0907185
30.5,-0.896283
30,-0.63054
29.5,-0.411667
29,-0.102651
28.5,-0.0494181
28,-0.93357
27.5,-0.314785
27,-0.377946
26.5,-0.964887
26,-0.786466
25.5,-0.597518
25,-0.954299
24.5,-4.76822e-12
24,-4.62124e-12
23.5,-7.11877e-12
23,-9.84e-06
22.5,-0.883804
22,-0.855701
21.5,-0.997217
21,-0.984811
20.5,-0.460766
20,-0.878992
19.5,-0.422992
19,-0.600958
18.5,-0.726117
18,-0.933732
17.5,-0.95096
17,-0.939415
16.5,-0.781899
16,-0.978623
15.5,-0.976645
15,-0.985504
14.5,-0.999981
14,-0.998335
13.5,-0.988709
13,-0.838881
12.5,-0.895174
12,-0.765895
11.5,-0.616031
11,-0.868816
10.5,-0.527857
10,-0.846441
9.5,-0.175243
9,-0.941187
8.5,-0.589122
8,-0.228646
7.5,-0.703793
7,-0.441811
6.5,-0.989669
6,-0.921709
5.5,-0.99867
5,-0.904675
4.5,-0.830427
4,-0.925446
3.5,-0.998782
3,-0.822257
2.5,-0.867228
2,-0.632799
1.5,-0.942343
1,-0.822276
0.5,-0.960367
