temperature,value
4896.5,0
4896,-0
4895.5,-0
4895,0
4894.5,0
4894,-0
4893.5,0
4893,0
4892.5,0
4892,0
4891.5,-0
4891,0
4890.5,0
4890,-0
4889.5,0
4889,-0
4888.5,-0
4888,0
4887.5,0
4887,-0
4886.5,0
4886,0
4885.5,-0
4885,0
4884.5,0
4884,0
4883.5,0
4883,0
4882.5,-0
4882,-0
4881.5,-0
4881,-0
4880.5,0
4880,-0
4879.5,-0
4879,0
4878.5,-0
4878,-0
4877.5,0
4877,-0
4876.5,0
4876,-0
4875.5,0
4875,-0
4874.5,-0
4874,-0
4873.5,-0
4873,0
4872.5,0
4872,-0
4871.5,0
4871,-0
4870.5,-0
4870,0
4869.5,-0
4869,-0
4868.5,0
4868,0
4867.5,-0
4867,-0
4866.5,-0
4866,-0
4865.5,-0
4865,0
4864.5,-0
4864,0
4863.5,-0
4863,-0
4862.5,0
4862,-0
4861.5,-0
4861,0
4860.5,-0
4860,0
4859.5,0
4859,-0
4858.5,-0
4858,0
4857.5,-0
4857,-0
4856.5,0
4856,0
4855.5,0
4855,0
4854.5,0
4854,0
4853.5,-0
4853,-0
4852.5,0
4852,0
4851.5,0
4851,-0
4850.5,0
4850,0
4849.5,-0
4849,-0
4848.5,-0
4848,-0
4847.5,0
4847,0
4846.5,0
4846,-0
4845.5,0
4845,0
4844.5,-0
4844,-0
4843.5,0
4843,0
4842.5,0
4842,-0
4841.5,0
4841,0
4840.5,-0
4840,-0
4839.5,0
4839,-0
4838.5,0
4838,-0
4837.5,-0
4837,-0
4836.5,0
4836,-0
4835.5,-0
4835,0
4834.5,0
4834,0
4833.5,-0
4833,0
4832.5,-0
4832,0
4831.5,-0
4831,0
4830.5,0
4830,0
4829.5,0
4829,0
4828.5,-0
4828,0
4827.5,-0
4827,-0
4826.5,-0
4826,-0
4825.5,-0
4825,0
4824.5,0
4824,0
4823.5,0
4823,-0
4822.5,-0
4822,-0
4821.5,-0
4821,-0
4820.5,-0
4820,0
4819.5,-0
4819,0
4818.5,-0
4818,0
4817.5,0
4817,0
4816.5,-0
4816,-0
4815.5,-0
4815,0
4814.5,-0
4814,0
4813.5,-0
4813,-0
4812.5,-0
4812,0
4811.5,0
4811,-0
4810.5,0
4810,0
4809.5,0
4809,0
4808.5,-0
4808,0
4807.5,-0
4807,0
4806.5,-0
4806,0
4805.5,-0
4805,-0
4804.5,-0
4804,-0
4803.5,-0
4803,-0
4802.5,-0
4802,-0
4801.5,-0
4801,0
4800.5,-0
4800,-0
4799.5,0
4799,0
4798.5,-0
4798,0
4797.5,0
4797,0
4796.5,-0
4796,0
4795.5,0
4795,0
4794.5,0
4794,-0
4793.5,0
4793,0
4792.5,0
4792,-0
4791.5,-0
4791,-0
4790.5,0
4790,0
4789.5,0
4789,0
4788.5,-0
4788,-0
4787.5,-0
4787,0
4786.5,0
4786,-0
4785.5,0
4785,-0
4784.5,0
4784,0
4783.5,-0
4783,-0
4782.5,-0
4782,-0
4781.5,0
4781,-0
4780.5,0
4780,-0
4779.5,0
4779,0
4778.5,0
4778,0
4777.5,0
4777,-0
4776.5,0
4776,0
4775.5,0
4775,0
4774.5,0
4774,0
4773.5,0
4773,0
4772.5,0
4772,-0
4771.5,-0
4771,-0
4770.5,-0
4770,0
4769.5,0
4769,-0
4768.5,0
4768,-0
4767.5,-0
4767,-0
4766.5,-0
4766,-0
4765.5,-0
4765,-0
4764.5,-0
4764,0
4763.5,-0
4763,0
4762.5,-0
4762,-0
4761.5,0
4761,0
4760.5,-0
4760,-0
4759.5,-0
4759,-0
4758.5,-0
4758,-0
4757.5,0
4757,0
4756.5,-0
4756,-0
4755.5,0
4755,-0
4754.5,-0
4754,-0
4753.5,-0
4753,0
4752.5,0
4752,0
4751.5,-0
4751,-0
4750.5,-0
4750,-0
4749.5,-0
4749,-0
4748.5,0
4748,-0
4747.5,-0
4747,-0
4746.5,-0
4746,-0
4745.5,-5.96097e-252
4745,2.18205e-182
4744.5,-3.87438e-147
4744,-2.89587e-119
4743.5,-1.94895e-45
4743,-9.60167e-13
4742.5,5.2249e-07
4742,-0.414984
4741.5,-0.977813
4741,-0.909083
4740.5,-0.795006
4740,-0.87781
4739.5,-0.967907
4739,-0.926752
4738.5,-0.702624
4738,-0.955186
4737.5,-0.997251
4737,-0.952646
4736.5,-0.785792
4736,-0.994439
4735.5,-0.771653
4735,-0.940873
4734.5,-0.848571
4734,-0.88866
4733.5,-0.979624
4733,-0.966434
4732.5,-0.90508
4732,-0.965912
4731.5,-0.865414
4731,-0.880396
4730.5,-0.923427
4730,-0.883662
4729.5,-0.987915
4729,-0.81238
4728.5,-0.838433
4728,-0.438839
4727.5,-0.868013
4727,-0.459137
4726.5,-0.958459
4726,-0.997962
4725.5,-1.32419e-12
4725,-6.6955e-12
4724.5,-6.03707e-12
4724,3.97189e-10
4723.5,-5.45322e-12
4723,-2.85884e-12
4722.5,1.35076e-05
4722,-0.356237
4721.5,-0.969519
4721,-0.989795
4720.5,-0.42127
4720,-0.916037
4719.5,-0.998953
4719,-0.769643
4718.5,-0.778798
4718,-0.665236
4717.5,-0.901183
4717,-0.999108
4716.5,-0.761618
4716,-0.925158
4715.5,-0.792388
4715,-0.415514
4714.5,-0.644569
4714,-0.972621
4713.5,-0.446264
4713,-0.98644
4712.5,-0.950169
4712,-0.967426
4711.5,-0.835921
4711,-0.886782
4710.5,-0.961143
4710,-0.804797
4709.5,-0.851059
4709,-0.949269
4708.5,-0.735707
4708,-0.458601
4707.5,-0.867135
4707,-0.80595
4706.5,-0.825139
4706,-0.887125
4705.5,-0.932441
4705,-0.562986
4704.5,-0.461693
4704,-0.954615
4703.5,-0.784022
4703,-0.806653
4702.5,-0.356977
4702,-0.770467
4701.5,-0.553111
4701,-0.934411
4700.5,-0.974091
4700,-0.850676
4699.5,-0.562829
4699,-0.679325
4698.5,-0.872662
4698,-0.729212
4697.5,-0.997884
4697,-0.970689
4696.5,-0.986332
4696,-0.800949
4695.5,-0.916247
4695,-0.24325
4694.5,-0.988962
4694,-0.717376
4693.5,-0.969987
4693,-0.969506
4692.5,-0.564423
4692,-4.12965e-05
4691.5,-0.714172
4691,-0.966043
4690.5,-0.730819
4690,-0.917992
4689.5,-8.03615e-05
4689,-0.937832
4688.5,-0.893245
4688,-0.860917
4687.5,-0.941406
4687,-0.984108
4686.5,-0.926752
4686,-0.604332
4685.5,-0.947196
4685,-0.328882
4684.5,-0.723012
4684,-0.995813
4683.5,-0.698247
4683,-0.964406
4682.5,-0.730715
4682,-0.760057
4681.5,-0.84004
4681,-0.857036
4680.5,-0.91779
4680,-0.850041
4679.5,-0.739887
4679,-0.905267
4678.5,-0.758008
4678,-0.889294
4677.5,-0.950304
4677,-0.83822
4676.5,-0.157921
4676,-0.966889
4675.5,-0.901268
4675,-0.491247
4674.5,-0.566099
4674,-0.710671
4673.5,-0.735556
4673,-0.486589
4672.5,-0.79338
4672,-0.923369
4671.5,-0.968814
4671,-0.657642
4670.5,-0.78836
4670,-0.969993
4669.5,-0.978799
4669,-0.977954
4668.5,-0.945418
4668,-0.237406
4667.5,-0.91876
4667,-0.67781
4666.5,-0.907046
4666,-0.252478
4665.5,-0.990602
4665,-0.695799
4664.5,-0.785388
4664,-0.391147
4663.5,-0.613357
4663,-0.437646
4662.5,-0.938576
4662,-0.595222
4661.5,-0.895721
4661,-0.910122
4660.5,-0.940057
4660,-0.935886
4659.5,-0.641613
4659,-0.590942
4658.5,-0.99908
4658,-0.712023
4657.5,-0.960227
4657,-0.971253
4656.5,-0.91054
4656,-0.945858
4655.5,-0.926952
4655,-0.909848
4654.5,-0.519781
4654,-0.952275
4653.5,-0.684092
4653,-0.73027
4652.5,-0.980182
4652,-0.472732
4651.5,-0.661565
4651,-0.983722
4650.5,-0.610939
4650,-0.913058
4649.5,-0.956329
4649,-0.402361
4648.5,-0.863673
4648,-0.0504027
4647.5,-0.355585
4647,-0.860779
4646.5,-0.981726
4646,-0.999204
4645.5,-0.823966
4645,-0.896688
4644.5,-0.97057
4644,-0.572464
4643.5,-0.557262
4643,-0.767004
4642.5,-0.98939
4642,-0.80025
4641.5,-0.311006
4641,-0.511519
4640.5,-0.925045
4640,-0.93007
4639.5,-0.995132
4639,-0.992059
4638.5,-2.36556e-12
4638,-5.44753e-13
4637.5,-7.91854e-05
4637,-0.912627
4636.5,-0.277961
4636,-0.848971
4635.5,-0.799216
4635,-0.995672
4634.5,-0.502314
4634,-0.877303
4633.5,-0.877538
4633,-0.939106
4632.5,-0.976104
4632,-0.644224
4631.5,-0.869185
4631,-0.831182
4630.5,-0.795908
4630,-0.939824
4629.5,-0.435583
4629,-0.397215
4628.5,-0.894716
4628,-0.994814
4627.5,-0.958707
4627,-0.916025
4626.5,-0.853733
4626,-0.419348
4625.5,-0.513002
4625,-0.775677
4624.5,-0.748199
4624,-0.967915
4623.5,-0.985824
4623,-0.993551
4622.5,-0.407191
4622,-0.790579
4621.5,-0.91088
4621,-0.235304
4620.5,-0.87915
4620,-0.349412
4619.5,-0.739352
4619,-0.941348
4618.5,-0.239625
4618,-0.735594
4617.5,-0.965761
4617,-0.998303
4616.5,-0.972423
4616,-0.923123
4615.5,-0.8903
4615,-0.848638
4614.5,-0.630909
4614,-0.888388
4613.5,-0.864627
4613,-0.707687
4612.5,-0.924838
4612,-0.589038
4611.5,-0.621449
4611,-0.961026
4610.5,-0.991525
4610,-0.742606
4609.5,-0.967959
4609,-0.963368
4608.5,-0.986266
4608,-0.871089
4607.5,-0.993409
4607,-0.559781
4606.5,-0.983643
4606,-0.600942
4605.5,-0.927946
4605,-0.965438
4604.5,-0.920014
4604,-0.763123
4603.5,-0.99493
4603,-0.993827
4602.5,-0.830073
4602,-0.985602
4601.5,-0.860747
4601,-0.931763
4600.5,-0.68295
4600,-0.947967
4599.5,-0.652137
4599,-0.283498
4598.5,-0.928832
4598,-0.783913
4597.5,-0.878155
4597,-0.915358
4596.5,-0.987969
4596,-0.958487
4595.5,-0.981164
4595,-0.997525
4594.5,-0.664758
4594,-0.987281
4593.5,-0.951528
4593,-0.975765
4592.5,-0.879928
4592,-0.812588
4591.5,-0.91127
4591,-0.430154
4590.5,-0.979182
4590,-0.765678
4589.5,-0.839769
4589,-0.923702
4588.5,-0.995863
4588,-0.876343
4587.5,-0.749968
4587,-0.0632416
4586.5,-0.927076
4586,-0.204469
4585.5,-0.930532
4585,-0.980732
4584.5,-0.980482
4584,-0.973786
4583.5,-0.751452
4583,-0.994079
4582.5,-0.903912
4582,-0.347965
4581.5,-0.84307
4581,-0.785443
4580.5,-0.949492
4580,-0.755001
4579.5,-0.90059
4579,-0.817722
4578.5,-0.948127
4578,-0.783337
4577.5,-0.985373
4577,-0.967324
4576.5,-0.0170059
4576,-0.359856
4575.5,-0.995239
4575,-0.967935
4574.5,-0.629132
4574,-0.610191
4573.5,-0.263414
4573,-0.875708
4572.5,-0.823508
4572,-0.682092
4571.5,-0.985463
4571,-0.878497
4570.5,-0.95407
4570,-0.784077
4569.5,-0.88458
4569,-0.999357
4568.5,-0.972473
4568,-0.52201
4567.5,-0.848373
4567,-0.983773
4566.5,-0.86709
4566,-0.966799
4565.5,-0.931084
4565,-0.99636
4564.5,-0.468042
4564,-0.922191
4563.5,-0.741169
4563,-0.272744
4562.5,-0.679125
4562,-0.712561
4561.5,-0.997702
4561,-0.994775
4560.5,-0.924304
4560,-0.251415
4559.5,-0.961348
4559,-0.945148
4558.5,-0.969235
4558,-0.00223588
4557.5,-0.423722
4557,-0.394001
4556.5,-0.516128
4556,-0.980222
4555.5,-0.796709
4555,-0.747478
4554.5,-0.743524
4554,-0.373063
4553.5,-0.92699
4553,-0.722942
4552.5,-0.689084
4552,-0.520376
4551.5,-0.111399
4551,-0.962622
4550.5,-0.752609
4550,-0.437344
4549.5,-0.54005
4549,-0.461803
4548.5,-0.804566
4548,-0.608297
4547.5,-0.462967
4547,-0.751575
4546.5,-0.87188
4546,-0.841388
4545.5,-0.994289
4545,-0.804697
4544.5,-0.986605
4544,-0.615046
4543.5,-0.617874
4543,-0.851165
4542.5,-0.928051
4542,-0.993152
4541.5,-0.465284
4541,-0.930553
4540.5,-0.861687
4540,-0.998212
4539.5,-0.999427
4539,-0.980491
4538.5,-0.795236
4538,-0.76936
4537.5,-0.997326
4537,-0.0722882
4536.5,-0.980953
4536,-0.926446
4535.5,-0.991783
4535,-0.880752
4534.5,-0.384784
4534,-0.882581
4533.5,-0.807413
4533,-0.725749
4532.5,-0.813915
4532,-0.983689
4531.5,-0.487876
4531,-0.966829
4530.5,-0.423693
4530,-0.97747
4529.5,-0.872684
4529,-0.822666
4528.5,-0.110297
4528,-0.907959
4527.5,-0.422431
4527,-0.975199
4526.5,-0.991546
4526,-0.701383
4525.5,-0.919804
4525,-0.917691
4524.5,-0.996802
4524,-0.374757
4523.5,-0.995225
4523,-0.624951
4522.5,-0.970162
4522,-0.997306
4521.5,-0.910892
4521,-0.71844
4520.5,-0.799372
4520,-0.663231
4519.5,-0.863019
4519,-0.676697
4518.5,-0.887991
4518,-0.811251
4517.5,-0.959824
4517,-0.950182
4516.5,-0.968247
4516,-0.286159
4515.5,-0.178343
4515,-0.205754
4514.5,-0.919569
4514,-0.985205
4513.5,-0.850019
4513,-0.964682
4512.5,-0.944941
4512,-0.910814
4511.5,-0.970166
4511,-0.701558
4510.5,-0.99682
4510,-0.127347
4509.5,-0.911919
4509,-0.922735
4508.5,-0.502419
4508,-0.569984
4507.5,-0.0779822
4507,-0.919033
4506.5,-0.868672
4506,-0.666887
4505.5,-0.995692
4505,-0.957977
4504.5,-0.641013
4504,-0.978214
4503.5,-0.898444
4503,-0.90799
4502.5,-0.706112
4502,-0.960094
4501.5,-0.956985
4501,-0.998422
4500.5,-0.402627
4500,-0.768562
4499.5,-0.972088
4499,-0.85578
4498.5,-0.271785
4498,-0.51506
4497.5,-0.810835
4497,-0.519174
4496.5,-0.954932
4496,-0.991162
4495.5,-0.854003
4495,-0.805172
4494.5,-0.99162
4494,-0.894634
4493.5,-0.885719
4493,-0.995064
4492.5,-0.729139
4492,-0.666542
4491.5,-0.695293
4491,-0.529711
4490.5,-0.997429
4490,-0.0240921
4489.5,-0.918288
4489,-0.302573
4488.5,-0.973987
4488,-0.991847
4487.5,-0.457437
4487,-0.554412
4486.5,-0.870158
4486,-0.427141
4485.5,-0.985224
4485,-0.510082
4484.5,-0.98972
4484,-0.889592
4483.5,-0.947089
4483,-0.886021
4482.5,-0.978776
4482,-0.317777
4481.5,-0.623755
4481,-0.988587
4480.5,-0.985919
4480,-0.885456
4479.5,-0.920066
4479,-0.94214
4478.5,-0.8122
4478,-0.18817
4477.5,-0.994867
4477,-0.964835
4476.5,-0.822406
4476,-0.967529
4475.5,-0.717926
4475,-0.959514
4474.5,-0.729069
4474,-0.84851
4473.5,-0.867399
4473,-0.985964
4472.5,-0.766842
4472,-0.958317
4471.5,-0.838019
4471,-0.984844
4470.5,-0.269501
4470,-0.974946
4469.5,-0.697929
4469,-0.927034
4468.5,-0.998412
4468,-0.983706
4467.5,-0.9026
4467,-0.810599
4466.5,-0.995588
4466,-0.928196
4465.5,-0.949654
4465,-0.856202
4464.5,-0.96126
4464,-0.966924
4463.5,-0.89627
4463,0.00123854
4462.5,-0.621471
4462,-0.806058
4461.5,-0.455976
4461,-0.875297
4460.5,-0.984744
4460,-0.697137
4459.5,-0.847946
4459,-0.134057
4458.5,-0.622977
4458,-0.573348
4457.5,-0.96448
4457,-0.977031
4456.5,-0.914628
4456,-0.879411
4455.5,-0.971223
4455,-0.590856
4454.5,-0.338441
4454,-0.921028
4453.5,-0.63634
4453,-0.0721639
4452.5,-0.771312
4452,-0.771241
4451.5,-0.998306
4451,-0.966469
4450.5,-0.828776
4450,-0.997959
4449.5,-0.991313
4449,-0.91368
4448.5,-0.947187
4448,-0.909463
4447.5,-0.593259
4447,-0.699412
4446.5,-0.782492
4446,-0.327424
4445.5,-0.830305
4445,-0.914965
4444.5,-0.858621
4444,-0.981483
4443.5,-0.996315
4443,-0.940679
4442.5,-0.373385
4442,-0.94662
4441.5,-0.657055
4441,-0.99646
4440.5,-0.908447
4440,-0.655739
4439.5,-0.972119
4439,-0.98985
4438.5,-0.92331
4438,-0.806244
4437.5,-0.942802
4437,-0.401379
4436.5,-0.90376
4436,-0.403364
4435.5,-0.15625
4435,-0.97408
4434.5,-0.957693
4434,-0.652795
4433.5,-0.462568
4433,-0.9473
4432.5,-0.809477
4432,-0.792429
4431.5,-0.945772
4431,-0.760919
4430.5,-0.494257
4430,-0.920898
4429.5,-0.990445
4429,-0.921034
4428.5,-0.975781
4428,-0.71553
4427.5,-0.689916
4427,-0.740013
4426.5,-0.599288
4426,-0.839366
4425.5,-0.360626
4425,-0.976336
4424.5,-0.62693
4424,-0.955905
4423.5,-0.901188
4423,-0.76651
4422.5,-0.77928
4422,-0.959428
4421.5,-0.732094
4421,-0.872498
4420.5,-0.989949
4420,-0.949908
4419.5,-0.620545
4419,-0.760631
4418.5,-0.769967
4418,-0.996096
4417.5,-0.843082
4417,-0.859142
4416.5,-0.93579
4416,-0.366276
4415.5,-0.822755
4415,-0.688132
4414.5,-0.991233
4414,-0.958404
4413.5,-0.861497
4413,-0.945179
4412.5,-0.97961
4412,-0.309717
4411.5,-0.577381
4411,-0.615641
4410.5,-0.920436
4410,-0.470281
4409.5,0.000591803
4409,-0.767128
4408.5,-0.997403
4408,-0.942572
4407.5,-0.0420994
4407,-0.585716
4406.5,-0.365559
4406,-0.786242
4405.5,-0.959103
4405,-0.985287
4404.5,-0.941942
4404,-0.970582
4403.5,-0.92964
4403,-0.983731
4402.5,-0.894061
4402,-0.852309
4401.5,-0.770841
4401,-0.867212
4400.5,-0.520017
4400,-0.994039
4399.5,-0.914608
4399,-0.973719
4398.5,-0.96233
4398,-0.796421
4397.5,-0.76797
4397,-0.915744
4396.5,-0.848809
4396,-0.752801
4395.5,-0.971788
4395,-0.990289
4394.5,-0.856939
4394,-0.993947
4393.5,-0.950117
4393,-0.865173
4392.5,-0.927993
4392,-0.612619
4391.5,-0.995653
4391,-0.983513
4390.5,-0.840973
4390,-0.956531
4389.5,-0.93995
4389,-0.843678
4388.5,-0.920362
4388,-0.853768
4387.5,-0.890563
4387,-0.982252
4386.5,-0.908195
4386,-0.503549
4385.5,-0.953262
4385,-0.992556
4384.5,-0.92406
4384,-0.0711681
4383.5,-0.97644
4383,-0.953925
4382.5,-0.87994
4382,-0.832133
4381.5,-0.940992
4381,-0.933496
4380.5,-0.544304
4380,-0.603677
4379.5,-0.997752
4379,-0.806418
4378.5,-0.331436
4378,-0.996748
4377.5,-0.948254
4377,-0.927811
4376.5,-0.6862
4376,-0.989845
4375.5,-0.998625
4375,-0.942417
4374.5,-0.234297
4374,-0.998296
4373.5,-0.878367
4373,-0.783267
4372.5,-0.992642
4372,-0.746225
4371.5,-0.927896
4371,-0.95772
4370.5,-0.0882451
4370,-0.935374
4369.5,-0.885231
4369,-0.684097
4368.5,-0.87786
4368,-0.99256
4367.5,-0.782531
4367,-0.959908
4366.5,-0.84709
4366,-0.808434
4365.5,-0.958342
4365,-0.941353
4364.5,-0.956754
4364,-0.999818
4363.5,-0.990319
4363,-0.598877
4362.5,-0.907718
4362,-0.993306
4361.5,-0.471693
4361,-0.937497
4360.5,-0.785039
4360,-0.491383
4359.5,-0.852019
4359,-0.99462
4358.5,-0.755559
4358,-0.799799
4357.5,-0.194782
4357,-0.862465
4356.5,-0.945363
4356,-0.930746
4355.5,-0.970923
4355,-0.759827
4354.5,-0.960583
4354,-0.898145
4353.5,-0.820302
4353,-0.959468
4352.5,-0.851532
4352,-0.963412
4351.5,-0.87619
4351,-0.834956
4350.5,-0.931061
4350,-0.299092
4349.5,-0.575727
4349,-0.990784
4348.5,-0.93709
4348,-0.888098
4347.5,-0.890278
4347,-0.266118
4346.5,-0.964908
4346,-0.953741
4345.5,-0.965271
4345,-0.573698
4344.5,-0.0201211
4344,-2.95782e-12
4343.5,-1.28742e-12
4343,-1.67686e-12
4342.5,1.73793e-11
4342,-8.65261e-12
4341.5,-0.996198
4341,-0.844889
4340.5,-0.776305
4340,-0.960662
4339.5,-0.478615
4339,-0.989297
4338.5,-0.999614
4338,-0.99409
4337.5,-0.93417
4337,-0.946188
4336.5,-0.829259
4336,-0.939901
4335.5,-0.976493
4335,-0.52218
4334.5,-0.761505
4334,-0.954399
4333.5,-0.632665
4333,-0.940209
4332.5,-0.309087
4332,-0.912667
4331.5,-0.902935
4331,-0.684889
4330.5,-0.853437
4330,-0.919712
4329.5,-0.908344
4329,-0.995238
4328.5,-0.400317
4328,-0.848146
4327.5,-0.934009
4327,-0.745272
4326.5,-0.87083
4326,-0.707066
4325.5,-0.742278
4325,-0.838767
4324.5,-0.605177
4324,-0.992363
4323.5,-0.900324
4323,-0.935049
4322.5,-0.844656
4322,-0.942417
4321.5,-0.878537
4321,-0.503608
4320.5,-0.999384
4320,-0.977185
4319.5,-0.939919
4319,-0.856102
4318.5,-0.635114
4318,-0.439069
4317.5,-0.904756
4317,-0.0833584
4316.5,-0.975329
4316,-0.83644
4315.5,-0.969944
4315,-0.892333
4314.5,-0.895241
4314,-0.787577
4313.5,-0.973969
4313,-0.526975
4312.5,-0.723451
4312,-0.899957
4311.5,-0.882948
4311,-0.966441
4310.5,-0.966219
4310,-0.380953
4309.5,-0.723738
4309,-0.964376
4308.5,-0.477308
4308,-0.992441
4307.5,-0.915117
4307,-0.988149
4306.5,-0.904328
4306,-0.681053
4305.5,-0.23806
4305,-0.951489
4304.5,-0.987041
4304,-0.920255
4303.5,-0.775281
4303,-0.904367
4302.5,-0.954337
4302,-0.961881
4301.5,-0.24677
4301,-0.784953
4300.5,-0.9782
4300,-0.987954
4299.5,-0.0451318
4299,-0.965372
4298.5,-0.974482
4298,-0.699669
4297.5,-0.940087
4297,-0.744105
4296.5,-0.900183
4296,-0.118406
4295.5,-0.961815
4295,-0.862653
4294.5,-0.973117
4294,-0.930588
4293.5,-0.812726
4293,-0.94709
4292.5,-0.991965
4292,-0.519278
4291.5,-0.829145
4291,-0.919986
4290.5,-0.373831
4290,-0.834636
4289.5,-0.995469
4289,-0.632634
4288.5,-0.345531
4288,-0.890447
4287.5,-0.990995
4287,-0.573221
4286.5,-0.994401
4286,-0.265172
4285.5,-0.169749
4285,-0.521299
4284.5,-0.215976
4284,-0.968993
4283.5,-0.69828
4283,-0.916444
4282.5,-0.856077
4282,-0.875549
4281.5,-0.767571
4281,-0.74082
4280.5,-0.753119
4280,-0.564732
4279.5,-0.970583
4279,-0.81721
4278.5,-0.983422
4278,-0.900249
4277.5,-0.615051
4277,-0.284924
4276.5,-0.635739
4276,-0.842924
4275.5,-0.912023
4275,-0.94687
4274.5,-0.965285
4274,-0.9822
4273.5,-0.79299
4273,-0.958638
4272.5,-0.905138
4272,-0.648237
4271.5,-0.832084
4271,-0.508618
4270.5,-0.92602
4270,-0.980085
4269.5,-0.962509
4269,-0.994488
4268.5,-0.955534
4268,-0.806442
4267.5,-0.929776
4267,-0.996338
4266.5,-0.839622
4266,-0.994444
4265.5,-0.762748
4265,-0.168013
4264.5,-0.036254
4264,-0.954266
4263.5,-0.835685
4263,-0.744882
4262.5,-0.718238
4262,-0.49056
4261.5,-0.566235
4261,-0.568111
4260.5,-0.930915
4260,-0.954464
4259.5,-0.988596
4259,-0.911894
4258.5,-0.90016
4258,-0.228629
4257.5,-0.614662
4257,-0.949251
4256.5,-0.557746
4256,-0.981186
4255.5,-0.711002
4255,-0.942686
4254.5,-0.98803
4254,-0.990485
4253.5,-0.932833
4253,-0.903599
4252.5,-0.90937
4252,-0.540723
4251.5,-0.912274
4251,-0.887596
4250.5,-0.954286
4250,-0.986948
4249.5,-0.95865
4249,-0.977205
4248.5,-0.996924
4248,-0.70517
4247.5,-0.996442
4247,-0.993419
4246.5,-0.85721
4246,-0.205543
4245.5,-0.856864
4245,-0.998455
4244.5,-0.875267
4244,-0.578445
4243.5,-0.475539
4243,-0.931699
4242.5,-0.868194
4242,-0.25881
4241.5,-0.888082
4241,-0.795492
4240.5,-0.998877
4240,-0.752114
4239.5,-0.845914
4239,-0.922841
4238.5,-0.111679
4238,-0.822876
4237.5,-0.667629
4237,-0.961791
4236.5,0.00292741
4236,-0.379084
4235.5,-0.887448
4235,-0.825231
4234.5,-0.714424
4234,-0.539665
4233.5,-0.869548
4233,-0.971481
4232.5,-0.939944
4232,-0.681396
4231.5,-0.978615
4231,-0.885662
4230.5,-0.192596
4230,-0.411306
4229.5,-0.494817
4229,-0.69341
4228.5,-0.617599
4228,-0.710353
4227.5,-0.770305
4227,-0.530332
4226.5,-0.961138
4226,-0.888012
4225.5,-0.913241
4225,-0.87988
4224.5,-0.891398
4224,-0.891272
4223.5,-0.815433
4223,-0.929893
4222.5,-0.102895
4222,-0.399386
4221.5,-0.854995
4221,-0.998994
4220.5,-0.776708
4220,-0.752705
4219.5,-0.942367
4219,-0.939318
4218.5,-0.93459
4218,-0.94007
4217.5,-0.976725
4217,-0.607223
